Id,Lat,Lng,Name,Count
237659862,25.060031897,121.490642549,"哩厚嘎嗶",4
46259272,24.990815433,121.552334207,"極美山壯",1
256061548,25.057946273,121.535600041,"Morden House",2
252037438,25.037779322,121.569035055,"國泰金融大樓會議廳",2
248153221,25.044297118,121.562871178,"茗荷みょうが",1
273491938,24.958673788,121.475258864,"碧潭橋",1
8048610,25.038903981,121.543459141,"紅磡港式飲茶",8
153870463,25.019047383,121.532955346,"Maryjane Pizza",85
1312459,25.032725721,121.546291209,"老趙刀切麵",10
246412903,25.014426739,121.534901914,"U-Bike Station 公館站",1
6259164,25.0575,121.5768,"東湖",11
53188020,25.063251792,121.489441322,"Kuo Kuang Express Bus",2
103980647,25.082237255,121.548147625,"三顧茅廬(大直北安店)",5
77086232,25.032155991,121.561462402,"信義莊敬路口",4
90013064,25.079068,121.589734,"我家牛排",6
84699758,25.023152,121.467787,"大八涮涮鍋",5
214967957,25.088070182,121.524015479,"士林夜市豪大大雞排",32
304078,25.030335,121.54344,"美麗佳人",2
647413,24.996501938,121.52097702,"麥當勞",2
155034711,25.040814356,121.462807833,"Uniqlo新莊路面店",22
94175163,24.994446844,121.510372272,"家樂福中和店",2
252687167,25.0307074,121.502904014,"台中-心之芳庭",6
4352276,25.059977761,121.534945965,"儂來餐廳",58
263941649,25.019813398,121.553456036,"全家FamilyMart",2
52084,25.043455417,121.502828216,"曾德自助石頭火鍋",39
6518161,24.978795017,121.542765007,"Cafe No. 7",1
2477223,25.048871,121.542191,"丁媽媽水餃",7
1173366,25.046903631,121.510890896,"撫台街洋樓 Fu Tai Street Mansion",28
2912398,25.009273,121.500042,"愛摩兒時尚汽車旅館",2
146807784,25.022962,121.530044,"Georgia Tsao",2
27181,25.117255644,121.533919907,"新光三越百貨 天母店 Shin Kong Mitsukoshi",459
270661757,25.001978412,121.511006775,"五餅二魚手工薄片披薩",2
427613,25.116635201,121.536088387,"台北市立啟智學校",74
259195028,25.085797473,121.511534771,"士林區",8
29618507,25.033974949,121.565667809,"CNflower",6
254196263,25.015816085,121.52516299,"公館河堤",6
258706158,25.1361909,121.4643892,"Taipei City",1
44769660,25.026970366,121.522768421,"大愛眼科師大分院",2
28086108,25.019378,121.466277,"九兩鷄排王",2
237744666,24.95364332,121.555419019,"新店青潭",1
116577995,25.059929244,121.560587629,"好時光披薩",61
162592454,25.132283965,121.501895502,"文吉肉焿老店",3
266454162,25.002753714,121.603829583,"東南科大天氣晴",1
251000301,25.058303511,121.553067665,"NYCC 紐約社區咖啡館",6
72774280,25.053847494,121.542375435,"Cafe in the Park No 5",29
243676846,25.005294737,121.557063967,"捷運文湖線－辛亥站",5
19327232,25.026131178,121.527378875,"國立臺灣師範大學 National Taiwan Normal University",290
99332169,25.0617339,121.4924047,"Amana Caffe",2
249161192,25.044005,121.523254,"林森南路八巷靜坐區",4
241958390,25.03040032,121.557876734,"雙聖美式餐廳信義店",2
13016726,25.081345715,121.546458455,"丁家樓麵食館",3
94506241,24.950766539,121.509158663,"景文科技大學學生宿舍",72
244280048,25.078407311,121.568951578,"緯來電視台",2
288796545,25.036253264,121.558392816,"傳奇玫瑰花園廚房 Romantic Rose Garden Kitchen",3
189539896,25.007239991,121.507132212,"Mr.Onion雙和太平洋",28
10021401,24.999618593,121.514894819,"御上鐵板燒料理",1
107879652,24.992338181,121.544090271,"DAISO 大創百貨 景美瀚星百貨店",4
214328294,25.013247,121.512417,"全家 FamilyMart",3
226950499,25.077176022,121.524173805,"Taipei 101",16
8074507,25.045596604,121.58068297,"松山區戶政事務所",1
234741272,25.066790141,121.536770373,"台北魚市上引水產",8
31405305,24.965736714,121.543843816,"全家便利商店 Family Mart",3
7381136,25.006782,121.468384,"Family Mart",3
195633562,25.010937,121.520137,"陶錦涮涮鍋",3
77411507,25.086029053,121.488059998,"貓咪中途咖啡館",14
12270578,25.058602245,121.542210332,"國立台北大學民生校區",42
247084547,25.039120645,121.530270202,"台中勤美誠品",6
256216588,25.052220657,121.523991733,"Smith&hsu 南京店",14
24716435,25.032811728,121.52140229,"全家大孝店",1
248154,25.048834,121.544171,"星聚點",38
261665179,24.99007684,121.541176896,"景美豆花(景美街86號)",5
3138690,25.013099382,121.462757624,"{ Apartment } 私處",11
282534192,25.019131931,121.473869751,"你懂我懂:"">",1
131011,25.038105861,121.565389113,"Yu Kids Island 遊戲愛樂園",1
476078,25.022041814,121.468673893,"丹堤咖啡",16
243120739,25.031060808,121.558350673,"咖啡講 Caffe Chat",4
244346343,25.085454125,121.553527271,"李大仁與程又青的秘密基地",6
255426397,25.059456146,121.540727162,"Show Case",2
264805065,25.035384579,121.499949789,"Taipei 101",1
85882478,24.991965,121.517601,"往橋墩下蓋的捷運",1
10122730,25.064969,121.524381,"雙城阿富海鮮粥",3
20290432,25.055192,121.537084,"建北郵局",2
237937784,25.022967854,121.486062023,"光復橋棒壘球場",3
171962928,25.010145,121.509682,"鼎饌小火鍋",1
2590653,24.968844,121.58509,"談天園",47
76043599,25.116409713,121.519871645,"天母溫暖的家",4
417553,25.057319,121.54823,"wwwins TPE",18
82084865,25.080243,121.551701,"LeCout",1
20001754,25.066824304,121.524355356,"欣葉台菜",32
2478046,25.091255987,121.486697094,"美強生spa游泳會館",11
49352131,25.116361196,121.533774944,"BONJOUR",1
171898456,25.033014697,121.568800311,"HSBC Bank (Taiwan) Limited Taipei Branch and HSBC Premier Centre",1
28936385,24.982800583,121.535571505,"魔力咖啡",7
3181609,24.999232753,121.557442139,"西紅柿北方麵食館",30
269766767,25.038796892,121.559856799,"國父紀念館",10
250547285,25.011988481,121.536991811,"福和橋上",1
7403510,25.09547724,121.516578879,"臺北市立士林高級商業職業學校 Shilin High School of Commerce",25
67818,25.068506697,121.583223882,"時報廣場",36
236856634,25.127271164,121.518686527,"陽明大學軍艦岩",2
247132492,25.041035445,121.465362098,"Ikea新莊店 瑞典餐廳",33
82853858,25.034809,121.557433,"Round Table Teppanyaki",8
268109088,25.037950355,121.567054717,"台北信義新天地a8 B2 丸龜製麵",1
257678553,25.08259977,121.463385263,"福勝亭蘆洲長榮店",2
90885,25.054879616,121.529685478,"吉林國小",21
236863390,25.010148309,121.531964741,"閣樓寶藏巖青年會所/Attic Treasure Hill Traveler's Hostel",9
87382161,25.008903,121.483458,"法藍四季",2
10526576,25.032443562,121.545817344,"埔里102咖啡與茶",1
95493,24.990394,121.509421,"錢都刷刷鍋",3
2275687,25.03210824,121.522690357,"新鮮豆漿店 (原杭州南路)",25
194980908,25.054338,121.552624,"No.8 italian",1
7252270,25.059334923,121.539210031,"89活海產",22
141599090,25.11921,121.471607,"咖啡鴨",1
92231120,25.080933784,121.57877135,"真味肉圓",2
174738,25.080157344,121.569962204,"MOS Burger 摩斯漢堡 瑞光店",65
249737303,25.094568957,121.521969908,"士林中正路",1
215477822,25.037136111,121.514127778,"Taipei First Girls' High School",66
766970,25.05057196,121.550940555,"Gogym健身房",10
16470,25.029792075,121.53591156,"大安森林公園 Daan Forest Park",3768
15366810,25.002731714,121.538536304,"新合春汽車機車座墊",12
10170710,25.037494,121.563707,"親子劇場",4
215592976,25.068059564,121.541431546,"北戰極品",7
1101412,25.07903583,121.568811459,"Taiwan Mobile Nei Hu Site",2
265694950,25.063587144,121.530319529,"大鼎豬血湯 - 中山區吉林店",2
32923095,24.999803,121.551765,"林梢步道",3
2478269,25.033856928,121.534468283,"丹迪旅店",28
126449946,25.03234262,121.475458092,"就是義麵屋",2
2941879,25.058208719,121.544172739,"1010新湘菜",63
61702447,25.021517178,121.542784563,"阿玉水餃 (台北總店)",3
262284670,25.046011092,121.525781265,"天和鮮物‧海島食堂",1
10282750,25.022342267,121.54896154,"國泰健康管理中心",11
273345613,25.032651967,121.504861852,"西門町",1
1326301,25.061575,121.546031,"中山動物醫院",1
83053893,25.082863,121.551042,"明水然",4
84940331,25.068911988,121.61252372,"Vito's 小麵坊",1
135769274,25.005001068,121.522109985,"福和國中藍球場",1
262736461,25.063760145,121.522348852,"曼哈頓精緻婚紗",1
104294812,25.011968613,121.53565979,"瓦崎碳燒火煱",62
4936830,25.0189008,121.536283882,"台大博雅教學館",17
83736619,25.058919491,121.548693952,"Bakery 49",67
42442276,25.0597771,121.563410348,"鹿家莊麵食館",6
180363071,25.08548318,121.525952281,"士林區",17
57674133,25.050415,121.573303,"香蕉煎餅",7
268588049,25.051438719,121.514175146,"後火車站商圈",1
39969914,25.020027534,121.465940357,"50嵐板橋文化店",1
218526999,25.022652,121.549839,"義麵工坊",11
263820810,25.073695708,121.486071516,"三和夜市",2
9408164,25.121426595,121.52670502,"中與志Nakayoshi 迴轉壽司",2
2568304,24.999254,121.5247913,"台灣真有味盬酥雞",4
83117636,25.021491117,121.498563676,"丹堤咖啡（萬大店）",3
256630344,25.033467095,121.539567878,"AIT",2
141745976,25.097027,121.53174,"TRX Training In 士林志成公園",3
37819,25.044918,121.523309,"Shandao Temple MRT 捷運善導寺站",6
99989833,25.049886703,121.517059326,"U Bus Taipei Main Station 3F",1
255327897,25.116609573,121.512220376,"台北巿石牌國小",1
241405648,25.032847973,121.554102822,"足林高手足體養生概念館",7
1143136,25.084507,121.558617,"維多麗亞酒店",5
32936014,25.115298321,121.515207097,"思慕昔",2
279375508,25.077719078,121.507957412,"Tailand Bkk",8
647108,25.051066858,121.534522056,"金軒排骨",3
606018,25.027458913,121.537923657,"院子咖啡",214
163069650,25.05308,121.533125,"阿美酒店",1
241366368,25.033057586,121.560551859,"Barista Coffee 世貿店",1
120439134,25.023502093,121.550266021,"新北泰泰式料理",1
3917519,25.048228783,121.553995418,"吉野家（八德店）",4
203406844,25.031606674,121.551567078,"Plan B cafe",14
251875193,25.062903582,121.578847234,"Tim Studio",5
9822044,24.997798,121.545393,"my lovely pillow",1
62098,25.045983209,121.514967312,"麥當勞 McDonald's",201
338797,24.981911,121.560769,"MOS BURGER 摩斯漢堡",32
20842041,25.084743993,121.55597992,"Movenpick",1
19334323,25.038251392,121.524775769,"百花商務飯店 Many Flower Business Hotel",5
1883079,25.065998429,121.511459707,"牡丹居 (Mudan House)",28
76571229,25.080354,121.480248,"台北捷運(蘆洲線)-徐匯中學 St. lgnatius High School",2
21417944,25.053039644,121.524976502,"串匠屋",4
1054372,24.961707228,121.51026074,"本因坊日式涮涮鍋",1
2154836,25.128152247,121.468040651,"關渡麥當勞",22
7876750,25.079715,121.544462,"YAMAHA大昌車業",3
101237809,25.001466751,121.516975403,"角子虎水餃館",4
12457211,25.03347331,121.510623219,"植物園後門",4
1953881,25.080257128,121.590073407,"爭鮮迴轉壽司",8
337225,25.073471715,121.578435535,"Calacala",75
78866367,25.04174238,121.510466962,"老王記牛肉麵",125
250275547,25.025925333,121.526838768,"師大禮堂",1
242627408,25.000038844,121.517829472,"Caf'e Est  易斯特自家烘焙咖啡館",6
30520928,25.043221,121.537669,"NTUT Basket Court",4
26789360,25.027500302,121.515199503,"一郎日本料理",15
16600,25.033017295,121.530436858,"hielo",350
236043682,25.075826165,121.47731985,"澳門葡京賭場",1
258322103,25.054531072,121.567982423,"健康路",2
247159684,25.01622379,121.46915369,"Maga City之鼎泰豐",9
278325164,25.075637852,121.574364161,"永三汽車",2
67162153,24.912930003,121.547601296,"廣興橋",10
260602440,25.044070439,121.515130792,"星巴克重慶門巿",5
120408438,25.032591972,121.548091877,"La Petite Chambre",2
4444911,25.023159567,121.525489377,"老屁股",9
69690637,25.10013422,121.521006387,"文昌橋",6
53280079,25.078262687,121.568537951,"學學文創志業 Xue Xue Institute",19
47866639,25.082132575,121.568743105,"韓涵屋",10
39085013,24.994609286,121.54478041,"公車景華公園站",4
105498156,25.02214246,121.548103027,"Trend Micro Office Building C",1
278425175,25.046985003,121.516064112,"玳思琳蜜糖吐司DAZZLING Cafe'",2
172431884,25.0372546,121.503661,"台北車站高鐵",3
239886329,24.991828973,121.571522888,"木柵動物園",1
90008258,25.053910542,121.576737084,"麥當勞舊宗路店",2
13919945,25.057159725,121.566399673,"小北平麵食館",1
168583478,24.961489308,121.51014363,"必勝客",4
263110170,25.024875559,121.469642193,"宜蘭玻璃屋",1
166458926,25.023151853,121.468528877,"爭鮮迴轉壽司",8
2867081,25.053649012,121.490945023,"集美熱炒",14
102913,25.054462174,121.610841751,"MiTAC International",10
3987969,25.049073157,121.550561479,"Taipei Municipal Stadium",31
1270566,25.038633,121.579193,"老兵牛肉麵",1
73220988,25.023475991,121.544883617,"國立台北教育大學圖書館",13
265101,25.057432485,121.611432299,"南港軟體園區G棟",37
256972094,25.021852912,121.472255553,"板橋莊敬路",1
6277663,25.002711,121.526046,"秀朗郵局",11
112040163,25.017731559,121.545443826,"NTU dormitory",7
239830552,25.044318001,121.569840656,"五指山",2
4644071,25.062424814,121.537181511,"晶宴會館 民權館",98
5902852,25.060890851,121.562422881,"au petit cochon 哈古小館",87
23566519,25.027717,121.556038,"廖嬌魯肉飯",1
30990396,25.097825642,121.527591572,"士林夢幻豬血糕",1
32985,25.080945766,121.57320486,"the Chips",112
534555,25.036077471,121.566944231,"信義三越A9 Chanel",22
2913154,25.000834428,121.511476437,"睦月日本料理",11
50819955,25.064405231,121.544195039,"安笙酒坊 | Cellar By Answer",5
16286846,25.044042679,121.549050736,"Cosi O Cosi Ice Cream",8
169054554,25.043681,121.559949,"金馬50風華展",179
250442975,25.118061346,121.517369716,"麥當勞石牌",4
1187868,25.013916217,121.542692184,"台灣科技大學學生活動中心",21
41665449,25.119886599,121.529158355,"平田壽司",7
263675887,25.050044582,121.55979051,"Sony Music台灣索尼唱片公司。",1
236890,25.051870418,121.545106814,"伯朗咖啡館南京三店",22
106945531,25.0344899,121.55951553,"LA PIZZA 義間披薩",3
97882449,25.020285,121.469582,"萬板大橋",4
18573411,25.085239445,121.592731568,"全家便利商店 金湖店",1
10533644,25.057883433,121.550249297,"梭子",2
824133,25.057456616,121.548760849,"三民書局",6
2581308,25.113314,121.530782,"璞樸咖啡館",17
202538923,25.043579782,121.560623298,"誠品書店松菸店",28
114786202,25.093596,121.594077,"戰略高手忠孝店 (Aztec)",1
7379280,25.033475,121.560027,"石膳相撲火鍋",4
245406771,24.998618148,121.521407657,"秀朗國小操場",4
34667487,25.036919522,121.497500719,"梧州街觀光夜市",16
130006626,25.077133,121.479323,"呷尚寶JSP",1
254855594,25.03578711,121.508114377,"7-11警廣門市",1
164032896,25.009648,121.539478,"煥民新村",4
256828058,25.077133386,121.486182802,"全家FamilyMart",3
100913045,25.051988271,121.560701336,"日藥本鋪",1
121832,25.094914537,121.528076664,"川府麻辣美食餐廳",83
282018619,25.05421743,121.523109739,"老爺大酒店中山日本料理",1
11036448,25.05504,121.53182816,"每日和食科理",5
7281281,25.136663,121.5048887,"SweetMe Hotspring Resort Taipei",8
15456798,25.046079339,121.517939491,"迪璀玉冰淇淋",6
158847904,25.003527,121.518634,"堤香廚房",5
217527974,24.987837903,121.574852911,"政大麥當勞",6
266493180,25.111153584,121.517767281,"小case咖啡",2
32935332,24.997780884,121.544367863,"來來順餡餅粥",1
19207405,25.007352,121.516523,"錢櫃ktv松江",59
98004660,25.067621231,121.573493958,"內湖運動公園攀岩場",23
77072273,25.000058,121.517898,"Café Est 易斯特 自家烘焙咖啡館",13
7036026,25.038563954,121.569162606,"誠品書店 童書館",12
222008332,25.087963424,121.523945086,"淡水真理大學",9
282879829,25.037804456,121.574561605,"娘惹馬來餐廳",1
261303171,25.079263547,121.527081867,"The Grand Hotel Cafe 圓山飯店",1
39393824,24.983043318,121.538486481,"全國健康素食自助餐",2
646076,25.020193624,121.541323893,"台大社會系",41
24876382,25.060444803,121.520521266,"MR.2 Cafe",42
249957764,25.028805804,121.519127659,"臺北巿立聯合醫院婦幼院區",7
73622021,25.004097882,121.556671143,"Sevendays NY",2
5205707,25.115973131,121.574239286,"碧溪橋",14
15368130,25.024693856,121.546837545,"Cama咖啡 和平店",2
241865092,25.049776998,121.553851906,"台北育達高職",15
2582000,25.023172638,121.548103027,"丹堤咖啡 Dante Coffee 和平敦南店",5
130204425,25.068433544,121.588370925,"內湖小屋",2
280479590,25.137231769,121.548436679,"華岡藝校",2
255421428,25.012145013,121.46317614,"新板誠品-柏林頓花園",1
429244,25.030705871,121.518101692,"好吃路邊攤",23
270607402,25.074954391,121.484329302,"車路頭街",11
116574955,25.033886929,121.551854793,"旬采",27
120453652,25.124325727,121.531291042,"魚窩",2
34688289,25.013419147,121.533624406,"丞心健康足體養身會館",11
547094,25.033135823,121.558053577,"世貿一館",103
286043750,25.03360951,121.532662701,"鼎心心臟科診所",1
5587164,25.05150271,121.487669289,"重新大橋",50
46233358,25.135594198,121.502709745,"陳明章音樂工作室",2
214886271,25.044859099,121.503304614,"臺北市電影主題公園",54
223928009,25.02609069,121.523069299,"西提古亭店",1
251321844,24.99947796,121.511410595,"中和區四號運動公園",1
253523888,25.045281,121.502957,"美好年代",1
29914231,25.096866,121.532703,"7-11福林店",2
19938,25.068455783,121.515100821,"方包設計",45
249132392,25.057745465,121.546840772,"紅屋牛排館民生店",8
11790693,24.998877049,121.512240423,"黃白小屋 德國小吃",34
262996863,25.040428712,121.569403091,"屯京拉麵 - Tonchin 信義A8店",9
263685762,25.053957198,121.536872606,"瘋狂五金行-Mad Hardware 百祥五金",2
250450560,24.986380006,121.545158142,"木柵河濱公園",1
63860690,24.977158293,121.517030559,"新店安坑花市",2
252062721,25.03601375,121.54781407,"Four Play",4
274801345,25.041163029,121.545238253,"台北阪急",1
10845445,25.056735142,121.613147741,"KKBOX",20
4424801,25.09497799,121.52591325,"士林站林記蔥抓餅",11
267920782,25.135822962,121.470119885,"台北城市科技大學-烘焙教室",1
251175036,25.048318506,121.558728896,"大漁屋日式料理",1
18107699,25.125223382,121.471624984,"弘爺漢堡",3
63536158,25.054629,121.541623,"大老爺私房菜",2
44786,25.043342776,121.530976295,"Starbucks 光華門市",25
97995790,25.010498,121.512777,"歐讚辦公室",1
8574785,25.054936876,121.511498743,"簡永久號實業有限公司",2
249723634,25.025218827,121.518731507,"La Denise",4
31185818,25.056740372,121.552534891,"王貞乃皮膚科",1
241973458,25.018258946,121.506695739,"中正橋河濱公園",4
269595361,24.9996311,121.517473007,"Shark Bites Toast - 鯊魚咬吐司",1
274896298,25.049922955,121.572408019,"饒河夜市&五分埔",1
9733959,25.085348564,121.525238569,"台北藝術中心基地",11
949277,25.004210318,121.598571503,"巨馬大腸臭臭鍋",2
730716,25.061320954,121.546503054,"發福廚房本店 | Bravo Burger",331
266489005,24.988305756,121.543906705,"世新大學電算中心",1
4436744,24.982064066,121.542765416,"新店中信商務會館",15
271674939,25.055300205,121.515038806,"帝一旋轉火鍋",1
9291310,25.063400953,121.552200417,"星巴克 Starbucks",56
73544716,25.002463173,121.499204922,"永和豆漿大王",13
442083,25.127760978,121.500050327,"北投張吳記什錦麵",101
55255766,25.017972501,121.46396402,"品客牛排",11
30228049,25.018408404,121.530389292,"Mr. Brown Coffee 伯朗咖啡 青年公園店",4
7061444,25.032876258,121.543799216,"元一小館",8
277252872,25.072583612,121.538508609,"機場小路",5
170704908,25.053204996,121.528846115,"貝氏邏輯 法式烘焙",15
25322202,25.007154177,121.472405971,"板橋戶政事務所",1
60794297,25.051059096,121.520292644,"BIGPOW STEREO ROBOT",4
263776616,24.968224149,121.5884535,"貓空纜車站 貓纜美食城",4
910514,25.078636882,121.584940807,"市立內湖高中",3
272561423,25.0476125,121.513959363,"移動的國光客運",2
146854,25.063559114,121.575908661,"Costco Nei-Hu 好市多西式餐飲部‎",89
266640707,25.119932674,121.533395697,"全家天山店",1
18581228,25.020330158,121.554184498,"石二鍋安居店",63
263011045,25.031985362,121.548080003,"宙 料亭",3
260900713,25.008122348,121.509144441,"華山文創園區",2
246226532,25.039847027,121.556158083,"導演姐妹的店 Director&Sisters",2
51630979,24.952399,121.551416,"東興",2
79779628,25.014942334,121.513429427,"Cola的家。",20
240469989,25.056661792,121.612938616,"KKBOX台北辦公室",2
40241635,24.999400904,121.506011275,"中油加油站 中和店",1
10693788,25.0069685,121.481727197,"中和市全揚拖吊場",1
8589302,25.027444547,121.565818305,"我家牛排莊敬店",6
44538837,25.06342337,121.520040359,"台北雅歌教會",10
218386778,25.06818214,121.592751881,"星際鐘錶",12
84402990,25.025951125,121.538082825,"文化大學大夏館",97
70769502,24.996485383,121.486540917,"中和遠東世紀廣場 @TravelTrip",1
176312,24.979967006,121.545382502,"日安台北",14
14598138,25.124325727,121.531291042,"富春居",4
2732157,25.036991552,121.547116287,"廊香歐風創意料理  Les Champs",37
264524620,25.067501651,121.533431517,"行天宮",1
213113184,25.105085629,121.524917929,"鼎泰豐 天母Sogo店",85
190140,25.0398686,121.5548662,"Amigo米格墨西哥飲食文化",99
80597867,24.998401,121.500013,"明師中醫診所",4
273473662,25.000464269,121.484970265,"台北中和區",2
279759607,25.068151184,121.579610652,"貝克漢運動健康世界",3
1014285,24.987859001,121.551351113,"永建圖書館",14
73183808,24.995627223,121.481035523,"公車中和高中站",1
3336732,24.994177,121.522724,"八方雲集 鍋貼/水餃專賣店(中和自立店)",4
6169370,25.079920292,121.564654112,"Starbucks",12
99945460,25.034288,121.467226,"三光神佛像艺术中心",3
18790452,25.033442549,121.538062407,"市立圖書館",7
56565391,25.089941,121.525875,"Endless Tattoo",55
666105,24.979897558,121.588167517,"指南宮",231
3627657,25.019237723,121.466697697,"春野新派川菜",17
249690024,25.044914864,121.541246912,"火頭山拉麵",3
245582031,25.040962609,121.565895607,"simth&Hsu",17
236817521,25.023518884,121.553780847,"米達手工窯烤比薩",1
1812662,25.049002501,121.549697403,"台北田徑場 300m 暖場",21
239875764,25.074642254,121.535039005,"大佳河濱公園﹣希望噴泉",17
19595002,25.055956369,121.528539451,"Cama Cafe",12
240460266,25.043074069,121.506048333,"Shinjuku Plaza 西門新宿",7
28894974,25.050890494,121.57666463,"饒河街菜巿場水餃",3
236964,25.017555798,121.47962409,"家樂福 板橋店",41
253627869,24.986232762,121.573551589,"政治大學綜圖",1
3033435,25.070021807,121.611324549,"哈拉影城",15
70991052,24.96413,121.590239,"Mt. Ejiaoke",2
227119,25.007394003,121.512348153,"永康公園生烤雞腿",16
241934760,25.0531433,121.506583296,"大稻埕碼頭運動場",5
258316187,25.028962231,121.537949949,"台北巿立圖書館總館",3
255265555,24.96078576,121.538671552,"北宜麥當勞",1
70680735,25.02875018,121.500517967,"7-Eleven",6
1029466,25.034079871,121.554126418,"Missy's Room",8
223040122,25.035289236,121.522153605,"長毛象YUKA特展－全球首公開實體長毛象及披毛犀牛",1
37780,25.045057,121.513102,"華南銀行總行大樓",5
188636823,25.0308,121.552195,"ㄅㄅㄐ",2
2182606,25.071812964,121.513824146,"McDonald's",14
8861128,25.008757462,121.514002322,"肥豬的攤",28
73823025,25.043898372,121.511989479,"城中美食",3
106031401,25.099755352,121.536768937,"仰德大道復興橋頭",1
31933714,25.011845301,121.508059502,"永平中學",4
205382806,24.99017334,121.509658813,"南方之星 Metro Midtown",3
13594453,25.027172998,121.567718995,"Mos Burger 莊敬店",16
1221691,25.100736874,121.588778773,"內湖草莓園",85
81547611,24.981130429,121.460645981,"HOLA 特力和樂",4
264478638,25.098944279,121.551024817,"青青花園時尚歐洲結婚會館",6
255711931,25.038681622,121.578036138,"我家( ^ω^ )",1
2035257,24.959149878,121.469159263,"觀自在",17
235289410,25.038144919,121.508986614,"東吳大學法學院",9
140265571,25.093850961,121.525879795,"華碩皇家俱樂部（士林館）",1
236769776,25.105974719,121.522100386,"DAC台北數位藝術中心",1
64740541,25.009717465,121.509954025,"iPhone維修中心 欣旭昇通訊",2
5568666,25.034969213,121.534254435,"安居台北 Corner House",16
250998906,24.975694114,121.546298034,"全家便利商店新店寶興店",3
117962666,25.008374458,121.47477408,"全國動物醫院環球分院",1
8507104,25.046960983,121.566582726,"Starbucks 東興路",5
120065391,25.087117951,121.554126418,"雷家",3
40293549,24.951892,121.537289,"碧潭的天鵝上",16
19329949,25.026863098,121.539642334,"台北瑞居",1
1292049,25.058795341,121.539112006,"童壽司",22
128244891,25.025872029,121.505899738,"怡客咖啡 Ikari Coffee 青年店",6
7143841,25.061003748,121.530290217,"台南三哥海產店",25
109582933,25.04997515,121.559820614,"醡醬麵大王",2
780589,25.062770079,121.5790946,"蘇活美食",3
844096,25.114743113,121.527543043,"Jakes Country Kitchen",2
219044834,25.059825648,121.552359361,"民生社區富錦街 Woolloomooloo",36
493076,24.992599,121.544006,"MOS 漢堡景美門市",53
1950948,24.989549215,121.548555608,"世新大學排球場",42
129560322,25.007649889,121.537209749,"Youbike 師範大學公館校區 NTNU Gongguan Campus",3
2606987,25.026945682,121.549385219,"ibuki by TAKAGI KAZUO @Shangri La",77
73044433,25.083706622,121.471496679,"汪派沙茶羊肉",8
220529074,25.004042807,121.513172819,"HUG Caf'e",18
148666,24.994329364,121.5427093,"家",29
929447,25.085331118,121.560067607,"大江關東煮",1
11529725,25.051897807,121.530072964,"千里行足部按摩",4
256054699,25.032453804,121.569758417,"信義運動中心",6
691575,25.052836598,121.542059806,"驛站擔仔麵",1
250548711,25.05198972,121.540006732,"鮮五丼",1
51151390,25.054141388,121.524078777,"Silks Club晶華國際聯誼會",2
654636,25.072949148,121.498192886,"北港龍門生炒鴨肉羹",54
1830554,25.11616,121.532918,"Caffe'",5
6596648,24.973870024,121.54320269,"麥當勞 七張店",8
241855470,25.094473711,121.524693363,"百八魚場日式料理",12
2584151,25.0572136,121.527427,"茶楽",7
357275,25.017241276,121.53452754,"台大椰林大道",32
270809159,25.083396787,121.462433301,"西門電影街-豪華數位影院In89",1
31455364,25.054667823,121.54390514,"第一銀行長春分行",1
93603434,25.051862101,121.530156402,"愛樂客樂器",3
244897154,25.060944597,121.522781326,"台北法國巴黎婚紗",3
251303333,25.041658655,121.537567078,"Xue Xue Institute 學學文創志業-",1
3829577,24.999438522,121.55775547,"Taipei Municipal Wan Fang Hospital｜台北市立萬芳醫院",38
355890,25.109405,121.527079,"隨意鳥地方",4
7215645,25.049295144,121.522333491,"Your Kitchen 宅食 法式廚房",140
486288,25.045535747,121.57592894,"85度c咖啡-永吉店",1
23047480,25.052999409,121.531067491,"普莉斯茶館 Please Cafe",9
255363019,24.981956951,121.561687044,"開丼 燒肉vs丼飯",17
276334817,25.031956375,121.56265304,"台北巿信義國小",1
813283,25.06639123,121.496407986,"麥當自強路口",2
48829164,25.004674911,121.512306213,"下龍灣",5
1348200,25.083402313,121.551040898,"宋江餡餅粥（大直分店）",14
18143401,25.015492505,121.537308146,"台大姐妹花雞排",12
784932,25.08295,121.596036,"吊帶褲廚房",3
242896482,25.043067733,121.514221726,"貝殼窩青年旅舍 Backpacker's Inn",38
269869625,25.026922496,121.465646424,"Taipei 101",2
2189345,25.04841645,121.563878566,"阿忠海鮮熱炒",2
120412948,25.047102894,121.543838241,"中華電信",1
252028319,25.033739794,121.578709817,"永春高中活動中心",5
264545720,25.060405159,121.531189734,"棋樂無窮桌上遊戲蔬食咖啡館",4
263030302,25.058188349,121.564330837,"沐樺精緻涮涮鍋",4
79643592,25.036272,121.521437,"中正紀念堂-忠勇健身場",3
82083364,25.033121565,121.546264887,"聖娜多堡 Semeur De Pain",2
16120705,25.01982552,121.529403686,"Mos羅斯福店",4
72078247,25.031889953,121.511738535,"國立教育廣播電台",18
265728808,25.050378995,121.593406081,"南港展覽館站（板南線）",1
38206714,25.058619985,121.556955435,"亞藝影音-民生店",1
7587981,25.082443775,121.579328677,"碧華街布市",2
2657752,25.057114,121.557629,"Fish Film Production",3
281891109,25.025525,121.556546,"麗江小館",1
168652942,24.998401642,121.516479492,"伯朗咖啡",7
19057371,25.050832637,121.559224172,"Hi-Life萊爾富寶德店",3
744449,25.135248681,121.504550136,"漾館時尚溫泉 Aqua Bella Hotel",56
